time,step,running_loss,val_accurate
2023-02-23 15:03:32.617361,202,0.004734592002932914,0.35
2023-02-23 15:03:36.553939,203,0.004658318473957479,0.35
2023-02-23 15:03:40.474888,204,0.004582640540320426,0.35
2023-02-23 15:03:44.364600,205,0.004508630678174086,0.35
2023-02-23 15:03:48.238694,206,0.0044362890112097375,0.35
2023-02-23 15:03:52.128400,207,0.004365734741440974,0.35
2023-02-23 15:03:56.002494,208,0.004295657039619982,0.35
2023-02-23 15:03:59.876579,209,0.0042272474529454485,0.35
2023-02-23 15:04:03.813154,210,0.004160148549999576,0.35
2023-02-23 15:04:07.687248,211,0.004094360432645772,0.35
2023-02-23 15:04:11.545711,212,0.0040292872217833064,0.35
2023-02-23 15:04:15.451043,213,0.003965286297898274,0.35
2023-02-23 15:04:19.340758,214,0.003902477001247462,0.35
2023-02-23 15:04:23.230469,215,0.0038407400716096163,0.35
2023-02-23 15:04:27.057724,216,0.0037795989264850505,0.35
2023-02-23 15:04:30.916158,217,0.0037189341892371885,0.35
2023-02-23 15:04:34.571549,218,0.0036582692046067677,0.35
2023-02-23 15:04:38.101969,219,0.0035981998371426016,0.35
2023-02-23 15:04:41.569903,220,0.00353777279087808,0.35
2023-02-23 15:04:44.897247,221,0.003478537379123736,0.35
2023-02-23 15:04:48.177730,222,0.003421208792133257,0.35
2023-02-23 15:04:51.426966,223,0.003364714291819837,0.35
2023-02-23 15:04:54.582476,224,0.003301187236502301,0.35
2023-02-23 15:04:57.675493,225,0.00323396481689997,0.35
2023-02-23 15:05:00.721656,226,0.00316888762608869,0.35
2023-02-23 15:05:03.705326,227,0.0031072668061824515,0.35
2023-02-23 15:05:06.657758,228,0.003048744849365903,0.35
2023-02-23 15:05:09.594570,229,0.002992725723743206,0.35
2023-02-23 15:05:12.500153,230,0.002938851910585072,0.35
2023-02-23 15:05:15.436943,231,0.002887123486289056,0.35
2023-02-23 15:05:18.389382,232,0.0028370635664032307,0.35
2023-02-23 15:05:21.373048,233,0.0027886721800314263,0.35
2023-02-23 15:05:24.341101,234,0.002741472635534592,0.35
2023-02-23 15:05:27.434124,235,0.0026962993360939436,0.35
2023-02-23 15:05:30.355313,236,0.0026514834535191767,0.35
